video_id,caption,label
11-s04e10,ashley_curtwell my parents died in a car accident four years ago sara i m very sorry sara your brother gregory is your guardian  right  ashley_curtwell yeah sara and he left you alone all weekend  ashley_curtwell he goes away a lot sara okay sara why do nt you tell me what happened last night  ashley_curtwell i was on my way to the mall to get something to eat ashley_curtwell i always cut through the construction site ashley_curtwell my brother tells me not to  but it saves me  like  ten minutes sara that makes sense sara what happened after that  ashley_curtwell well  this guy from school  brian  comes out of nowhere sara do you know brian s last name  ashley_curtwell yeah ashley_curtwell it s  um  haddick ashley_curtwell we were in homeroom together freshman year ashley_curtwell so  anyway  he says his cat ran away  and will i help him find it sara and you did  ashley_curtwell a cat ashley_curtwell i m so stupid sara you re not stupid  ashley sara i know this is hard sara if we could just go over it from start to finish just one time ashley_curtwell so  we walked into the house brian_haddick come on brian_haddick hurry up brian_haddick i think i saw him come in here ashley_curtwell what color is he  brian_haddick gray ashley_curtwell here  kitty  kitty brian_haddick you re going to like it  you dirty bitch brian_haddick you re going to like it ashley_curtwell it was like the more i shouted  the more he liked it sara rape is not about sx sara it s about violence sara you were against the wall ashley_curtwell no  sara did you see who hit brian  sara ashley  after all that had happened  you went shopping  ashley_curtwell he was all over me ashley_curtwell i just had to get him off me sara and you got some coffee and some earrings ashley_curtwell what  ashley_curtwell i bought that stuff  ashley_curtwell all i remember is getting new clothes and going home ashley_curtwell why does all this bad stuff keep happening to my family  brass she s covering for her brother warrick he s got a nonconfirmable alibi warrick i m sure she does nt want to lose the only guardian she s got,0
12-s04e10,robbins it s pretty obvious the initial blows were to the head grissom well  according to sara  that s consistent with the girl s story robbins whoever attacked him just kept going robbins used some real force robbins severed his spinal cord at cl  c2 grissom well  that would have rendered him immobile robbins right  so why keep hitting  robbins the epidermis was disturbed  leaving areas of exposed derma  which we d normally see as red or purple abrasions robbins but in this case  no blood rushed to the area grissom he was beaten postmortem robbins right grissom so  gregory curtwell sees brian attacking his sister grissom his adrenaline starts going  and he ca nt stop robbins well  brian may have gotten off a punch of his own robbins i ca nt identify the pattern  but i sent blood and skin transfer to greg robbins and you re going to need these grissom thanks,0
13-s04e10,mr_haddick that s our son mrs_haddick who could have done this to my baby  grissom do you recognize this girl  grissom did brian ever mention the name ashley curtwell  mrs_haddick he got a little out of hand for a while mrs_haddick we could nt keep track of his friends grissom out of hand   mrs_haddick i found some marijuana in his room mrs_haddick broke curfew mrs_haddick the nipple piercing was the last straw mr_haddick i told him he could do anything he wanted to the body god gave him once he moved out mr_haddick until then mrs_haddick he was grounded mrs_haddick but he was doing so much better mrs_haddick his grades were up mrs_haddick he got a job grissom where did he work  mr_haddick my brother owns a restaurant mr_haddick got him a job bussing and waiting tables mr_haddick five hundred bucks every two weeks mr_haddick cash under the table mr_haddick pretty good for a kid who ca nt drive,0
14-s04e10,bobby_dawson no gsr on either the husband s or exhusband s hands nick that s not definitive nick one of them still could have fired the gun and washed his hands bobby_dawson yeah bobby_dawson well  you know  you asked me to check marlene mitchell s bullet for trace  nick hmm bobby_dawson well  there is nt any bobby_dawson it s in pristine condition nick the only reason for shallow penetration is loss of momentum bobby_dawson yeah  and it was a standard full metal jacket  not a prefragmented so  assuming that the bullet did nt come in contact with any intervening object  what slowed it down ,0
15-s04e10,warrick hey  sanders  you got anything on that knuckle sludge  warrick grissom s asking greg yeah  a skin sample taken from brianhaddick s defensive wounds  hair samples from ashley curtwell  and buccal swab collected from gregory curtwell greg no match to the brother or sister greg construction worker did nt do it warrick or he did nt do it alone,0
16-s04e10,sara seventytwodegree impact angle puts brian here for the initial blows sara width is three millimeters sara length is six warrick arcsine gives us 30 degrees sara so  brian was crawling warrick that must be when his neck was exposed grissom he ended up here on the floor with his spinal cord severed warrick well  if he was laying down  this looks too high to be a spatter warrick must be castoff sara on three walls sara assailants tend to move only in reaction to a target  brian was stationary sara why would the attacker keep moving  sara it does nt make sense grissom it does if there were three hammers and three attackers,0
17-s04e10,nick hey  catherine  feel like doin  some real work  catherine and leave all this  nick i got a woman who dfo d in front of her house trying to break up a fight nick it s a single gunshot wound to the chest nick the penetration is  shallow nick i want to know why catherine and you want me to cook ,0
18-s04e10,no dialogue,0
19-s04e10,catherine okay  boys catherine there s always room for jello nick oh  yeah bobby_dawson uh  catherine  technically  that s just gel catherine i was nt planning on eating it bobby_dawson okay  let s shoot it bobby_dawson betty crocker bobby_dawson firing one at 100   nick standard velocity is 1100 feet per second catherine all right  that is a  twelveinch penetration catherine so  a  um  hundred percent load gives us twelve inches bobby_dawson firing one at 70   catherine seven and threequarter inches bobby_dawson firing one at 40   nick 500 and  50 feet per second catherine four inches bobby_dawson same as ms mitchell catherine so mrs mitchell was shot by a bullet traveling 550 feet per second nick now that we know the speed  we can calculate the distance nick thanks  catherine,0
20-s04e10,bobby_dawson so standard velocity for a nine millimeter bullet is 1100 feet per second nick how far does a nine millimeter bullet have to travel before it slows down to 550 feet per second  bobby_dawson let s see bobby_dawson eighteen hundred feet bobby_dawson whoa bobby_dawson we re talking six football fields nick yeah  that would pretty much eliminate anyone that was in the mitchell s front yard nick can a nine millimeter bullet even travel that far  bobby_dawson hang on bobby_dawson all right bobby_dawson if a nine millimeter were fired straight  it d go about 600 feet before gravity brought it down  bobby_dawson but if a bullet were fired at an angle  could go a heck of a lot further nick that would account for the distance  but ms mitchell was shot at an eightyfivedegree angle nick that s basically perpendicular bobby_dawson um  bullets are predictable nick people  are nt marlene_mitchell no  stop it  nick i assumed she was standing nick okay  this is the mitchell s house nick  and by all eyewitness accounts  she was standing in front the house  facing away north  when she was shot  so this line represents the 1800 feet our bullet traveled nick it had to have come from somewhere  on that arc bobby_dawson good luck knocking on doors,1
21-s04e10,brass here i m looking for three guys  but you only found one hammer with blood on it  so who do you want me to follow  grissom me grissom what s up  warrick the shoe tread i found at the scene  it s a world industries diablo warrick it s a skate shoe warrick size 11 brass on a construction worker  warrick screams teenager   i know grissom why is gregory curtwell hanging out with teenage boys  warrick well  he has a teenage sister brass and the sister and brianhaddick were both students at mckinley high grissom i bet the shoe also goes to school there,1
22-s04e10,warrick nice kicks warrick i like those teenaged_boy thank you warrick you guys play ball  teenaged_boy yeah warrick yeah  teenaged_boy uhhuh warrick nice backpack teenaged_boy thanks principal we re treading a razorthin line of illegal search and seizure here brass now  i m not a with you  but shoes are a plainview item brass anyway  here s the guy who s going to be investigating tylers_dad tyler  come on  we re going tylers_dad are you crazy  tylers_dad do you know what my law firm does  tylers_dad you ca nt question these kids without a parent present brass we re not questioning them  which is why you re here  so we can tylers_dad oh tylers_dad and i m holding you responsible principal clark county law enforcement and i have taken every precaution to make sure that these students  rights were not violated tylers_dad you are sequestering these kids without probable cause tylers_dad i hate that i ve been called out of work to come down here  and i m going to be so far up your ass  you re not going to be able to sit down straight grissom you know what i hate  grissom people who hurt kids grissom and you know who those people sometimes are  tylers_dad cops  grissom other kids grissom if it had been your son whose skull was smashed in with a hammer  you d be asking me where i was when i should ve been protecting him grissom kids bring guns to school to shoot other kids  so who are you protecting  tylers_dad let s discuss it in court principal excuse me brass well  way to clear a room principal those of you with parents here are dismissed  and the rest of you please wait here warrick brass warrick check this out brass hey  bud brass what s your name  benny_lizzio benny brass benny  where s your father  brass is he around  benny_lizzio uh  he s at home benny_lizzio probably called in drunk brass well  lucky for you  we make house calls,1
23-s04e10,mr_lizzio you good for nothing little bstrd mr_lizzio i knew you stole that game thing mr_lizzio a hundred and twentyfive bucks  my ass benny_lizzio i told you benny_lizzio i bought that with my own money mr_lizzio you talkin  back to me  mr_lizzio huh  brass hey  let s sit down brass let s all sit down brass come on brass look  i ll take this brass let em argue diminished capacity after the fact warrick you think they know how a dna test works  brass i do nt know brass let s find out brass mr lizzio  do you mind if we test benny s sneaker for dna  mr_lizzio you do what you got to do  officers warrick lift your right shoe  please warrick we got a problem warrick the blood on your shoe is a match to brianhaddick s warrick dna does nt lie brass so  do you want to tell us how a dead kid s blood ended up on the bottom of your sneaker  benny  mr_lizzio yeah  benny mr_lizzio why do nt you tell us that  benny_lizzio sometimes i go to the construction site just to hang out brass so  you just  uh  happened upon it  brass did nt report it to anybody  benny_lizzio i was trespassing benny_lizzio i did nt want to get in trouble warrick mr lizzio  would you mind if i took a look around  mr_lizzio be my guest brass mr lizzio  why do nt you sit down  brass we re going to be a while  okay  brass you been drinking today  mr lizzio  mr_lizzio couple of beers warrick practice makes perfect,1
24-s04e10,brass so  benny  for the record  you ve waived your right to have your parent or an advocate present benny_lizzio yep brass so  how do you know brian  benny_lizzio we hung out a few times when we were freshmen brass you know gregory curtwell  benny_lizzio ashley s brother  benny_lizzio yeah benny_lizzio he bought me beer a couple times brass oh  so you know ashley  too  benny_lizzio yeah benny_lizzio i m a friendly guy brass well  that s good  benny  because brass  you re looking at murder brass and if you re friendly and you cooperate  and you tell me what happened to brianhaddick  maybe i can cut you a deal benny_lizzio ai nt gon na happen benny_lizzio i m no snitch brass you want to tell me about those melons at your house  brass you looking to be another gallagher  brass you know who that is  benny_lizzio since when is whacking fruit a crime  brass when it s practice for whacking people brass your hammer had brian s blood all over it brass understand something  benny  i m talking about months versus years of juvenile detention brass it s your call benny_lizzio they got cable  benny_lizzio food  benny_lizzio my dad locked on the outside  benny_lizzio sounds good to me benny_lizzio besides  i m a minor benny_lizzio by the time i m 21  it s like it never happened,0
25-s04e10,warrick did he roll  grissom brass says the kid is looking forward to going to jail warrick hmm grissom so  what do we got here  warrick it s hard to tell what s relevant and what s trash warrick this is everything we brought back from benny s party room grissom are these   grissom spaghettioh s  sara i do nt think so greg nah greg nah  those would be orthodontic rubber bands greg hook em to your braces  uh  upper to lower greg helps pull the jaw in the right direction greg also great for flinging greg yeah  i had it all  palate expander  braces  retainer  head gear greg ah  five years of misery  but worth every penny  do nt you think  greg um  there might be some saliva residue on them greg i can see what i can pull off  if you want sara yeah sara would you  greg well  you re going to need something greg strike three on the knuckles warrick benny s dna does nt match warrick gregory s does nt match warrick ashley s does nt match warrick who did this guy hit  grissom greg  test both of these grissom if a third guy has braces  it may explain the strange pattern on brian s hand sara it s probably another student  but benny s not talking warrick benny has a party room  right  warrick you ca nt have a party without the music warrick i found some new cd s in his room grissom what s c and d   warrick it s like a music club  twelve cds for the price of one grissom and aaron gilbert was   warrick the deejay maybe  sara you know  at this time of year  watermelon is nt cheap  particularly organic sara maybe the music is nt the only thing that aaron gilbert brought to the party,1
26-s04e10,young_mother yeah  i heard gunfire a couple of days ago young_mother johnnie  the idiot behind us  was playing like gi young_mother joe in his backyard young_mother i screamed out my window young_mother i got kids  you know  young_mother why do you want to know  nick just curious,1
27-s04e10,johnnie she called you guys  right  johnnie it s like having a wife johnnie gun s brandnew johnnie shot it one time johnnie she told me to stop  i stopped det_sam_vega sir  you re going to have to tell us where that gun is,0
28-s04e10,nick and this is the gun that you fired  johnnie yeah nick empty tenround magazine det_sam_vega it was full when you started  johnnie yeah nick i  uh  only count nine holes in your target johnnie i must have missed one nick oh  you did nt miss young_mother hey  young_mother you want to kill someone  det_sam_vega just nice and easy nick you see  your neighbor did nt lose her kid  but six blocks away  a guy lost his wife johnnie it was just a little target practice nick and that s why it s illegal to discharge firearms within the city limits  genius,1
29-s04e10,brass aaron gilbert  aaron_gilbert yeah brass i m detective brass  lasvegas police brass we need to talk aaron_gilbert oh  dude  i got to get home aaron_gilbert my mom s waiting for me and my brother warrick oh  we talked to your mom sara yeah  she gave us your hammer and this jared yo  dawg  we going or what  warrick or what  dawg,1
30-s04e10,brass that s a nice walkman you had brass what d that cost  brass 125 bucks  brass same as benny s gameboy brass same as your brother s secret stash brass speaking of benny  he s not too smart  is he  brass he would nt give up you and your brother for a lesser sentence brass you know what  brass there s an opportunity here  and i think you got more on the ball than benny brass tell me what happened warrick jared  ai nt braces a bitch  warrick i see that cut on your lip warrick is that where brian hit you  warrick they do make for a good impression though warrick see all these grooves here  warrick it s perfect for storing dna warrick that would be your dna warrick look  jared  i m not a cop  but if you tell me what happened  i will put in a good word for you,0
31-s04e10,sara we have a problem sara we have three hammers and four suspects warrick well  the gilbert brothers both seem ready to go down for it brass and benny ca nt wait to go to jail sara if they were defending ashley against an attacker  why not say so  grissom they were nt grissom the smashed watermelon suggests the whole thing was premeditated sara making the motive robbery  warrick well  benny  aaron and jared each had about  125 worth of cash and assorted prizes grissom  375 grissom brian s parents said that he was being paid  500 every two weeks grissom cash under the table sara it was payday  so who got the other  125  warrick well  gregory curtwell makes good money warrick hundred twentyfive bucks is a spit in the ocean for a construction worker warrick if he was nt defending his sister  then he has no motive brass well  if he did nt do it  how did his hammer end up with brian s blood on it  sara clothing   85  earrings   30  coffee  four dollars sara getting away with murder grissom  priceless,1
32-s04e10,sara that hand that holds the wallet is the hand that rules the world sara huh  ashley  sara your fingerprint in brian s blood on jared s money sara this is what we call completing the triangle  ashley okay ashley so he attacked me  and i did see who defended me ashley but i did nt want to get my friends in trouble  and the money was for  like  like  pain and suffering sara you were nt attacked  ashley sara brian was sara we figured none of the boys wore cotton candy  so we had it tested sara turns out you were at benny s house  too ashley_curtwell let s do it  ashley come on  guys  ashley whoo  sara at the mall  you were nt in shock  you were celebrating sara your brother was up in tahoe this past weekend  was nt he  ashley_curtwell he goes away almost every weekend sara you know  i m done with the ashley pity party sara my guess is aaron and jared only had one hammer  but you had access to your brother s tools sara why brian  ashley_curtwell before he went straight  we were buds  but then he got too good for us  but he was nt too good to want to get with this brian_haddick where do you want to do it at  brian_haddick ashley curtwell  right here brian_haddick brianhaddick  in here  brian_haddick ashley curtwell  yeah ashley_curtwell stop brian_haddick you set me up  ashley_curtwell get him  ashley_curtwell get him  sara you re not a victim  you were a lure sara do you know how many people do nt report a rape because they re afraid that no one will believe them  ashley_curtwell of course ashley_curtwell it s what i was counting on sara i m going to do everything in my power to make sure that you re tried as an adult ashley_curtwell good luck ashley_curtwell i dress up real nice  couple barrettes  little lace collar  two dead parents ashley_curtwell i ll be the saddest little girl in the world,1
0-s05e08,wendy_garner officer  thank god you re here officer_mann you know why i stopped you  wendy_garner yeah  i wendy_garner i wendy_garner i was speeding  uh  of course  but you have to understand  you see  someone is chasing me wendy_garner you see  i have videos officer_mann i bet you do officer_mann let s start with license and registration wendy_garner officer  if i could  if i could just show you catherine found a camcorder catherine no tape inside catherine not much traffic catherine makes it a lot easier to run someone off the road catherine  and slash their throat grissom she was slashed south of the border  as well catherine women in convertibles are lowhanging fruit grissom  and it was a topdown night,1
1-s05e08,david_phillips that s a nice ring david_phillips it s at least four carats david_phillips we ve been shopping david_phillips lots of surgical procedures here  artificial breasts  cheek implants  collagen lips  you d be surprised how many women i get on this table with fake parts catherine plastic lasts longer,0
2-s05e08,warrick wow warrick mascara  tweezers  undereye cream   neckfirming lotion warrick girls warrick pads  one  two  three  four jars of depilatory cream  sara that s a lot of bikini wax sara some girls hate the netherstubble warrick netherstubble  sara swipe card sara entertainment department  tangiers warrick well  walter clancy did nt mind stubble sara who s walter  warrick the registered owner of this vehicle sara so she either borrowed this car  or she stole it,0
3-s05e08,robbins genital wounds were more profound than i expected grissom profound how  robbins well  i was looking for ovaries and i found a prostate catherine she  was a he   robbins she  had genital reassignment surgery catherine and what does that mean exactly  robbins exactly  robbins her testicles were removed and her pen1s was inverted  creating a vg1n grissom and  evidently  the killer kept subtracting catherine subtracting what  grissom well  they do nt call it an adam s apple for nothing grissom a man with issues might become upset if he found one on his woman grissom cause  robbins severed carotid and jugular complex robbins uh  incised wounds are almost surgical in nature robbins used an extremely sharp weapon robbins vicious attack robbins probably from someone emotionally involved grissom time  robbins best estimate  between 800 and midnight robbins i collected a standard sae kit catherine good catherine because top or bottom  this looks like a sexual assault that turned into a hate crime,1
4-s05e08,officer_mann clocked the thunderbird doing ninety officer_mann i nail it officer_mann the skirt driving tells me she s being chased officer_mann and then she asks if she can show me some videos brass how were they  officer_mann i did nt bite officer_mann she was working it brass rough duty officer_mann look  she gave me this lame story about the car being her brother s  and that she had lost her license  but she has his license  and yaketyyak officer_mann i just let her off with a warning brass so you had speeding  driving without a license  possible stolen vehicle  and you let her off with a warning officer_mann what are you implying  brass she got off pretty easy brass how about you  officer_mann i resent that brass well  i m sure that she resented being sexually harassed and slaughtered two miles from the place you pulled her over  officer_mann i did nt know about that until you called me in here brass you know  you have a sexual harassment flag in your file officer_mann oh  so that makes me a sx murderer  officer_mann i know a place about two miles up officer_mann it s a little more private brass i mean  you know  if  if i found out that the gal who was stripping my gears was a guy  i mean  i d be mad  too officer_mann what are you  brass or maybe you prefer a stick officer_mann i told you  nothing happened brass you re on administrative duty until we confirm that brass you mind submitting your dna  officer_mann just tell me where to spit,0
5-s05e08,catherine ran her prints through afis and i got two hits catherine a wendy garner was a dancer at the tangiers  and walter clancy  a blackjack dealer at the riviera in the mid90s archie_johnson okay  let s give this a shot catherine the coroner noted that she had collagened lips catherine okay  so 86 those cheek implants catherine now  estrogen would ve rounded out the face  so square that jaw archie_johnson got that archie_johnson i m gon na give her a haircut archie_johnson add some whiskers warrick wow warrick take away the  uh  eye makeup  fix the eyebrows catherine well  one thing s for certain  walter did nt kill wendy warrick no  it s more like wendy killed walter,0
6-s05e08,mia_dickerson okay  wendy s mouth had two foreign dna donors  one seminal  one saliva mia_dickerson neither was a match for officer mann sara huh mia_dickerson wow mia_dickerson that is some rock mia_dickerson platinum setting mia_dickerson princess cut mia_dickerson somebody really loved her  oh  him sara i think she s  a her  mia_dickerson right mia_dickerson well  a diamond that big  you hope she had it lojacked sara that is what i m counting on sara there s a serial number microetched into the band around the diamond  i m hoping it gets me a groom mia_dickerson you know  i once heard this story about this man who became a woman because he was obsessed with a lesbian  who was really a man mia_dickerson overshare,0
7-s05e08,aaron_laner wendy just bought her wedding gown aaron_laner she  uh  she would ve been a beautiful bride aaron_laner we just wrote our wedding vows last week aaron_laner i just figured that she was at a friend s house  a girlfriend s house  for the night grissom mr laner  how long had wendy been a dancer  aaron_laner about two or three years in the line aaron_laner i mean  never topless aaron_laner but  uh  in her costume  she was a vision brass how long had you known each other  aaron_laner about a year aaron_laner we met in a grief support group aaron_laner i d lost my wife grissom sorry for your loss aaron_laner thank you grissom who was wendy grieving for  aaron_laner uh  she d  lost her twin brother brass would that be walter  aaron_laner yeah  walter aaron_laner did you know him  brass sort of,0
8-s05e08,sara mr laner  i need to ask you a personal question  if you do nt mind  it may help us sara did you and your fiancée sleep in separate beds  aaron_laner uh  we were an oldfashioned couple aaron_laner neither of us believed in premarital sexual relations aaron_laner i mean  that s why i fell in love with her  because of her traditional values,0
9-s05e08,grissom this is confusing brass she had her period  grissom impossible grissom no uterus  no period brass so a guy desperate to change his sx hooks up with a guy desperate not to have any grissom a match made in heaven sara i think we need to tell mr laner the truth grissom are we sure he does nt know ,0
10-s05e08,stage_manager all right  this way grissom aborigines say they dance naked to make the gods happy catherine the gods would be happy in vegas grissom did you ever see any transsexuals when you danced  catherine gil  only civilians confuse strippers and showgirls catherine you ca nt cheat the full monty,0
11-s05e08,stage_manager that s wendy s station over there catherine thank you catherine hello  ladies showgirl hi  honey catherine i m catherinewillows catherine this is gil grissom catherine we re with the crime lab catherine do any of you know if wendy garner worked last night  pink no  she had the day off pink but she should be working tonight pink and she is late pink that s not like her purple why  did something happen to wendy  catherine unfortunately  she was found dead last night pink it was all those hormones she was taking  was nt it  purple shut up purple what do you know  grissom do you know that wendy was a  uh   purple trannie  purple all the best showgirls are pink yeah  and it do nt matter if they re packin  a lop job or a gaff grissom okay  lop job i get grissom what s a gaff  mimosa it s like a jockstrap  only it hides what it s supposed to strap purple we all get work done purple who cares if it s up north or down south  purple pretty s pretty catherine so do you know where she got her work done  purple you want the best  you go to dr mercer,0
12-s05e08,bev okay  so on tonight s agenda  we re going to be talking about hair removal  gait  and we ll do our pride walk  hormones  and voice pitch bev ladies  come on bev over here bev now  regarding hair removal warrick are they all women  dr_mercer the ratio of mtfs to ftms is four to one catherine males to females rather than females to males  dr_mercer bev is one of my patients bev right bev now  who has nt done their pride walk  woman_in_group i have nt,0
13-s05e08,dr_mercer the law requires regender candidates to spend one year on hormones and one living as the sx of preference dr_mercer wendy wanted to fasttrack the process and i would nt do that catherine i guess she found somebody who would dr_mercer every field has its bottom feeders dr_mercer surgery is the easy part dr_mercer life afterwards is the challenge dr_mercer some candidates get depressed dr_mercer they re unhappy about their lives and they think surgery is going to chase away all their emotional problems warrick dr mercer  wendy did nt commit suicide warrick she was killed dr_mercer oh  god dr_mercer i am so sorry dr_mercer as ready as my patients are for the world  i guess the world is nt always ready for them,0
14-s05e08,sara hey sara anything on those pads i collected  mia_dickerson uh  yeah  traces of edta sara is nt that an anticoagulant  mia_dickerson yeah mia_dickerson used in bloodcollection vials sara so it was nt the victim s blood  mia_dickerson no  it was hers mia_dickerson his  sara hers mia_dickerson but no epithelials or fibrinogen  so clearly it was nt menstrual sara so wendy was having blood drawn and putting it on pads  mia_dickerson she  was faking her period mia_dickerson what i do nt get is why she would do that sara well  she was living as a woman  and that s part of it sara ii do nt know mia_dickerson yeah  but you do nt draw your own blood mia_dickerson i mean  she had to have help sara maybe the same doctor that was keeping her medicine cabinet filled,0
15-s05e08,greg hey  these are the pills eric collected from wendy garner s bathroom greg for the record  i really like having a pen1s greg okay  the reds and blues are bootleg estrogen conjugates out of mexico greg apparently  hmo s do nt consider being differently sexed a lifethreatening condition grissom so patients resort to mexican pharmacies greg premarin s green  a heavyduty hormonal supplement greg name s short for pregnant mare urine  talk about your peta nightmare grissom what about these other pills  greg mexicangrade painkillers  tranquilizers  and a broadspectrum antibiotic greg sounds like a postsurgery cocktail to me grissom grissom grissom yes grissom mimosa  grissom yes grissom today  grissom the apple martini  one oclock grissom i ll be there greg did you just get a lunch date ,0
16-s05e08,grissom hello mimosa i m glad you agreed to meet me mimosa can i buy you a drink  grissom thanks  but i m still on the clock mimosa but you still let me lure you away from the lab mimosa is that because i m a beautiful woman  mimosa well  i m a beautiful woman now grissom beauty is a societal construction mimosa so is gender mimosa people find out you re mtf  and they think you re psycho  michael caine with a bad wig and a pair of sunglasses stabbing angie dickinson in dressed to kill  mimosa de palma had some issues mimosa you re an outsider mimosa that s why i trusted you mimosa you get it mimosa do nt worry  mr grissom mimosa this is nt about sx mimosa it s about soul grissom what was it you that you wanted to trust me with  mimosa i loved wendy mimosa i was there with her through her whole transition mimosa i was going to be her maid of honor mimosa do you know how hard it is for people like us to find love  grissom do you know what happened  mimosa she called me  hysterical mimosa uh  i do nt know mimosa she kept going on about avideo tape or something grissom what kind of tape  do you know  grissom blackmail  grissom pornography  mimosa p0rn  mimosa oh  my god mimosa wendy was such a prude  she d cover the mirror when she got out of the shower grissom people confuse your obsession with sexuality as an obsession with sx mimosa imagine being three years old  tormented by the sensation that you had the wrong parts mimosa your body s like a foreign country and you re stuck without a passport mimosa all because in your first trimester your x  and y  chromosomes split off and went different directions  girl brain  boy body grissom it s like the guiterman poem  amoebas at the start were not complex  but then they tore themselves apart and started sx mimosa well  in the beginning  wendy s chromosomes might have been tearing themselves apart  but in the end  she was tearing herself apart grissom do you know why  mimosa i do nt know mimosa planning a wedding  working a rookie vg1n  and about to lose her cherry to a man who does nt know  grissom so she talked to you  mimosa she talked about it in group grissom may i ask the name of your therapist  mimosa dr lavalle,0
17-s05e08,mia_dickerson hey  i ve been looking for you warrick you found me mia_dickerson i analyzed the blood on the shoes you gave me mia_dickerson i expected it to be wendy s blood mia_dickerson it s not hers and it s not officer mann s warrick so it might be the killer s warrick well  given the nature of this case  it might be misleading  but i ll ask anyway  male or female  mia_dickerson one donor mia_dickerson all male,0
18-s05e08,brass lepidro brass what kind of name is that  grissom it s from lepidoptera  meaning butterfly  walter clancy started out a genderdysmorphic caterpillar and turned into a bloody butterfly brass love hurts,0
19-s05e08,amber_hamshaw byebye  scrumptious pumpkin tippi bye  amber brass dr lavalle  francis no  i m francis francis my wife is the doc tippi grownups always do that francis it s genderstereotyping  honey brass okay  francis brass i m jim brass  lasvegas police brass this is gil grissom from the crime lab francis well  if i m being intrusive  please tell me  but  i mean  why are you here  brass wendy garner tippi i know wendy francis she s a patient brass she was a patient francis my wife is in group ed this is really frustrating ed they do nt get it ed she is a beautiful woman now and i love her dina our pastor does nt know mona_lavalle you need to tell him mona_lavalle the truth goes a long way francis mona  francis these folks need to speak to you mona_lavalle eddie  would you take over  ed sure,1
20-s05e08,mona_lavalle in the sanctuary alliance i saw an eritrean girl who had her labia sewn shut mona_lavalle i looked into her eyes and i found a cause mona_lavalle six thousand women a day suffer genital mutilation grissom so you travel around the world treating the victims of sexual treachery  mona_lavalle you do nt have to travel to find the genitally disenfranchised brass like wendy garner  mona_lavalle wendy came to me mona_lavalle she was denied surgery mona_lavalle that s devastating mona_lavalle i tried to help her work through that grissom by finding a doctor who would operate on her  mona_lavalle by working with her on what made her an unacceptable candidate which was  mona_lavalle patience brass when was the last time you saw her  mona_lavalle last night mona_lavalle 700 to 800 for her individual consultation brass how did she seem  mona_lavalle she was agitated mona_lavalle she was worried about whether her fiancée would receive her well on their wedding night brass so he did nt know  mona_lavalle i do nt recommend what we call passing  i suggested that aaron come at a group mona_lavalle wendy was adamant that he never know the truth grissom doctor  do you videotape your sessions  mona_lavalle no  never mona_lavalle that would violate the doctorpatient privilege,0
21-s05e08,nick wendy lived here at 118 sunshine road in green valley nick she left her weekly session with dr lavalle at 800 pm here nick now  officer mann pulled her over on industrial road 24 minutes later warrick well  she was found dead two miles south of there  supposedly on her way to her friend mimosa s house here nick takes ten minutes to drive from the clinic to industrial road warrick yeah nick i had greg run it warrick classic warrick fourteen minutes of wendy s time unaccounted for nick that s what i m saying nick she must ve stopped somewhere between the clinic and where officer mann clocked her doing ninety nick somewhere in this highlighted area warrick yeah  but there s nothing out there nick not so fast nick sara found this in the medicine cabinet nick it s a postit warrick g105  section e  what does that have to do with her medicine cabinet  nick does nt have anything to do with the medicine cabinet nick i thought it was map coordinates or something like that  but it s not nick you know what they have a lot of up in this area  nick storage facilities,1
22-s05e08,warrick what s the number again  nick g105 nick should be right down here warrick hey  hey  watch your step warrick watch your step warrick i got footprints catherine those look like bloody footprints warrick yeah warrick nick  hit the lights warrick oh  god,1
23-s05e08,nick catherine catherine yeah  nick what do you think went on here  catherine someone outsourced their health care to the wrong provider catherine at least  something was sterile nick maybe why i m not getting any prints brass hey nick hi  jim brass so i  uh brass i talked to the manager brass all he said was  the renter paid cash  he was a guy  he seemed normal catherine normal people do nt torture people in storage bins,0
24-s05e08,robbins piano wires robbins they re used to mobilize the lower part of the abdominal skin and anchor the neovagina  so it can heal in place catherine i can only imagine those cramps robbins the surgeon stuffs the portal with a cylinder wrapped in gauze to hold its shape while it heals  and sutures it catherine and how long does milady have to wear a wire  robbins well  after five days  the vg1n is unsutured  and the wires are removed robbins scarring indicates multiple surgeries robbins she appears to have gone in for repair due to infection catherine i take it that was nt supposed to happen robbins maybe someone was nt taking their hormones catherine or they were taking some bad mexican bootlegs catherine now  that is more than a five oclock shadow robbins it s a myth that hair grows after death robbins what happens is  the skin contracts  revealing whiskers robbins contraction of the erector pilae muscles  combined with fixed lividity  indicates time of death was at least two days ago catherine so she died before wendy robbins yeah  sad as this is  it presents as accidental robbins loss of blood due to hemorrhaging robbins pelvic artery was severed robbins my theory  surgery one  they botched robbins round two  they repaired her to death,1
25-s05e08,no dialogue,0
26-s05e08,no dialogue,0
27-s05e08,no dialogue,0
